CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
223244,FORK PLATFORM 2.2.3 - 244,7/11/2023,No,item 4,multi 1,multi 3,multi 5
223245,FORK PLATFORM 2.2.3 - 245,6/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223246,FORK PLATFORM 2.2.3 - 246,7/10/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223247,FORK PLATFORM 2.2.3 - 247,7/11/2023,No,item 7,multi 1,multi 3,multi 5
223248,FORK PLATFORM 2.2.3 - 248,6/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223249,FORK PLATFORM 2.2.3 - 249,7/10/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223250,FORK PLATFORM 2.2.3 - 250,7/11/2023,No,item 10,multi 1,multi 3,multi 5
223251,FORK PLATFORM 2.2.3 - 251,6/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223252,FORK PLATFORM 2.2.3 - 252,7/10/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223253,FORK PLATFORM 2.2.3 - 253,7/11/2023,No,item 3,multi 1,multi 3,multi 5
223254,FORK PLATFORM 2.2.3 - 254,6/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223255,FORK PLATFORM 2.2.3 - 255,7/10/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223256,FORK PLATFORM 2.2.3 - 256,7/11/2023,No,item 6,multi 1,multi 3,multi 5
223257,FORK PLATFORM 2.2.3 - 257,6/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223258,FORK PLATFORM 2.2.3 - 258,7/10/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223259,FORK PLATFORM 2.2.3 - 259,7/11/2023,No,item 9,multi 1,multi 3,multi 5
223260,FORK PLATFORM 2.2.3 - 260,6/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223261,FORK PLATFORM 2.2.3 - 261,7/10/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223262,FORK PLATFORM 2.2.3 - 262,7/11/2023,No,item 2,multi 1,multi 3,multi 5
223263,FORK PLATFORM 2.2.3 - 263,6/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223264,FORK PLATFORM 2.2.3 - 264,7/10/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223265,FORK PLATFORM 2.2.3 - 265,7/11/2023,No,item 5,multi 1,multi 3,multi 5
223266,FORK PLATFORM 2.2.3 - 266,6/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223267,FORK PLATFORM 2.2.3 - 267,7/10/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223268,FORK PLATFORM 2.2.3 - 268,7/11/2023,No,item 8,multi 1,multi 3,multi 5
223269,FORK PLATFORM 2.2.3 - 269,6/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223270,FORK PLATFORM 2.2.3 - 270,7/10/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223271,FORK PLATFORM 2.2.3 - 271,7/11/2023,No,item 1,multi 1,multi 3,multi 5
223272,FORK PLATFORM 2.2.3 - 272,6/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223273,FORK PLATFORM 2.2.3 - 273,7/10/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223274,FORK PLATFORM 2.2.3 - 274,7/11/2023,No,item 4,multi 1,multi 3,multi 5
223275,FORK PLATFORM 2.2.3 - 275,6/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223276,FORK PLATFORM 2.2.3 - 276,7/10/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223277,FORK PLATFORM 2.2.3 - 277,7/11/2023,No,item 7,multi 1,multi 3,multi 5
223278,FORK PLATFORM 2.2.3 - 278,6/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223279,FORK PLATFORM 2.2.3 - 279,7/10/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223280,FORK PLATFORM 2.2.3 - 280,7/11/2023,No,item 10,multi 1,multi 3,multi 5
223281,FORK PLATFORM 2.2.3 - 281,6/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223282,FORK PLATFORM 2.2.3 - 282,7/10/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223283,FORK PLATFORM 2.2.3 - 283,7/11/2023,No,item 3,multi 1,multi 3,multi 5
223284,FORK PLATFORM 2.2.3 - 284,6/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223285,FORK PLATFORM 2.2.3 - 285,7/10/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223286,FORK PLATFORM 2.2.3 - 286,7/11/2023,No,item 6,multi 1,multi 3,multi 5
223287,FORK PLATFORM 2.2.3 - 287,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223288,FORK PLATFORM 2.2.3 - 288,7/10/2023,No,item 8,multi 1,multi 3,multi 5
223289,FORK PLATFORM 2.2.3 - 289,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223290,FORK PLATFORM 2.2.3 - 290,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223291,FORK PLATFORM 2.2.3 - 291,7/10/2023,No,item 1,multi 1,multi 3,multi 5
223292,FORK PLATFORM 2.2.3 - 292,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223293,FORK PLATFORM 2.2.3 - 293,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223294,FORK PLATFORM 2.2.3 - 294,7/10/2023,No,item 4,multi 1,multi 3,multi 5
223295,FORK PLATFORM 2.2.3 - 295,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223296,FORK PLATFORM 2.2.3 - 296,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223297,FORK PLATFORM 2.2.3 - 297,7/10/2023,No,item 7,multi 1,multi 3,multi 5
223298,FORK PLATFORM 2.2.3 - 298,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223299,FORK PLATFORM 2.2.3 - 299,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223300,FORK PLATFORM 2.2.3 - 300,7/10/2023,No,item 10,multi 1,multi 3,multi 5
223301,FORK PLATFORM 2.2.3 - 301,7/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223302,FORK PLATFORM 2.2.3 - 302,6/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223303,FORK PLATFORM 2.2.3 - 303,7/10/2023,No,item 3,multi 1,multi 3,multi 5
223304,FORK PLATFORM 2.2.3 - 304,7/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223305,FORK PLATFORM 2.2.3 - 305,6/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223306,FORK PLATFORM 2.2.3 - 306,7/10/2023,No,item 6,multi 1,multi 3,multi 5
223307,FORK PLATFORM 2.2.3 - 307,7/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223308,FORK PLATFORM 2.2.3 - 308,6/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223309,FORK PLATFORM 2.2.3 - 309,7/10/2023,No,item 9,multi 1,multi 3,multi 5
223310,FORK PLATFORM 2.2.3 - 310,7/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223311,FORK PLATFORM 2.2.3 - 311,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223312,FORK PLATFORM 2.2.3 - 312,7/10/2023,No,item 2,multi 1,multi 3,multi 5
223313,FORK PLATFORM 2.2.3 - 313,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223314,FORK PLATFORM 2.2.3 - 314,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223315,FORK PLATFORM 2.2.3 - 315,7/10/2023,No,item 5,multi 1,multi 3,multi 5
223316,FORK PLATFORM 2.2.3 - 316,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223317,FORK PLATFORM 2.2.3 - 317,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223318,FORK PLATFORM 2.2.3 - 318,7/10/2023,No,item 8,multi 1,multi 3,multi 5
223319,FORK PLATFORM 2.2.3 - 319,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223320,FORK PLATFORM 2.2.3 - 320,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223321,FORK PLATFORM 2.2.3 - 321,7/10/2023,No,item 1,multi 1,multi 3,multi 5
223322,FORK PLATFORM 2.2.3 - 322,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223323,FORK PLATFORM 2.2.3 - 323,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223324,FORK PLATFORM 2.2.3 - 324,7/10/2023,No,item 4,multi 1,multi 3,multi 5
223325,FORK PLATFORM 2.2.3 - 325,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223326,FORK PLATFORM 2.2.3 - 326,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223327,FORK PLATFORM 2.2.3 - 327,7/10/2023,No,item 7,multi 1,multi 3,multi 5
223328,FORK PLATFORM 2.2.3 - 328,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223329,FORK PLATFORM 2.2.3 - 329,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223330,FORK PLATFORM 2.2.3 - 330,7/10/2023,No,item 10,multi 1,multi 3,multi 5
223331,FORK PLATFORM 2.2.3 - 331,7/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223332,FORK PLATFORM 2.2.3 - 332,6/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223333,FORK PLATFORM 2.2.3 - 333,7/10/2023,No,item 3,multi 1,multi 3,multi 5
223334,FORK PLATFORM 2.2.3 - 334,7/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223335,FORK PLATFORM 2.2.3 - 335,6/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223336,FORK PLATFORM 2.2.3 - 336,7/10/2023,No,item 6,multi 1,multi 3,multi 5
223337,FORK PLATFORM 2.2.3 - 337,7/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223338,FORK PLATFORM 2.2.3 - 338,6/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223339,FORK PLATFORM 2.2.3 - 339,7/10/2023,No,item 9,multi 1,multi 3,multi 5
223340,FORK PLATFORM 2.2.3 - 340,7/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223341,FORK PLATFORM 2.2.3 - 341,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223342,FORK PLATFORM 2.2.3 - 342,7/10/2023,No,item 2,multi 1,multi 3,multi 5
223343,FORK PLATFORM 2.2.3 - 343,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223344,FORK PLATFORM 2.2.3 - 344,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223345,FORK PLATFORM 2.2.3 - 345,7/10/2023,No,item 5,multi 1,multi 3,multi 5
223346,FORK PLATFORM 2.2.3 - 346,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223347,FORK PLATFORM 2.2.3 - 347,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223348,FORK PLATFORM 2.2.3 - 348,7/10/2023,No,item 8,multi 1,multi 3,multi 5
223349,FORK PLATFORM 2.2.3 - 349,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223350,FORK PLATFORM 2.2.3 - 350,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223351,FORK PLATFORM 2.2.3 - 351,7/10/2023,No,item 1,multi 1,multi 3,multi 5
223352,FORK PLATFORM 2.2.3 - 352,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223353,FORK PLATFORM 2.2.3 - 353,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223354,FORK PLATFORM 2.2.3 - 354,7/10/2023,No,item 4,multi 1,multi 3,multi 5
223355,FORK PLATFORM 2.2.3 - 355,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223356,FORK PLATFORM 2.2.3 - 356,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223357,FORK PLATFORM 2.2.3 - 357,7/10/2023,No,item 7,multi 1,multi 3,multi 5
223358,FORK PLATFORM 2.2.3 - 358,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223359,FORK PLATFORM 2.2.3 - 359,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223360,FORK PLATFORM 2.2.3 - 360,7/10/2023,No,item 10,multi 1,multi 3,multi 5
223361,FORK PLATFORM 2.2.3 - 361,7/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223362,FORK PLATFORM 2.2.3 - 362,6/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223363,FORK PLATFORM 2.2.3 - 363,7/10/2023,No,item 3,multi 1,multi 3,multi 5
223364,FORK PLATFORM 2.2.3 - 364,7/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223365,FORK PLATFORM 2.2.3 - 365,6/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223366,FORK PLATFORM 2.2.3 - 366,7/10/2023,No,item 6,multi 1,multi 3,multi 5
223367,FORK PLATFORM 2.2.3 - 367,7/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223368,FORK PLATFORM 2.2.3 - 368,6/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223369,FORK PLATFORM 2.2.3 - 369,7/10/2023,No,item 9,multi 1,multi 3,multi 5
223370,FORK PLATFORM 2.2.3 - 370,7/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223371,FORK PLATFORM 2.2.3 - 371,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223372,FORK PLATFORM 2.2.3 - 372,7/10/2023,No,item 2,multi 1,multi 3,multi 5
223373,FORK PLATFORM 2.2.3 - 373,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223374,FORK PLATFORM 2.2.3 - 374,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223375,FORK PLATFORM 2.2.3 - 375,7/10/2023,No,item 5,multi 1,multi 3,multi 5
223376,FORK PLATFORM 2.2.3 - 376,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223377,FORK PLATFORM 2.2.3 - 377,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223378,FORK PLATFORM 2.2.3 - 378,7/10/2023,No,item 8,multi 1,multi 3,multi 5
223379,FORK PLATFORM 2.2.3 - 379,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223380,FORK PLATFORM 2.2.3 - 380,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223381,FORK PLATFORM 2.2.3 - 381,7/10/2023,No,item 1,multi 1,multi 3,multi 5
223382,FORK PLATFORM 2.2.3 - 382,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223383,FORK PLATFORM 2.2.3 - 383,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223384,FORK PLATFORM 2.2.3 - 384,7/10/2023,No,item 4,multi 1,multi 3,multi 5
223385,FORK PLATFORM 2.2.3 - 385,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223386,FORK PLATFORM 2.2.3 - 386,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223387,FORK PLATFORM 2.2.3 - 387,7/10/2023,No,item 7,multi 1,multi 3,multi 5
223388,FORK PLATFORM 2.2.3 - 388,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223389,FORK PLATFORM 2.2.3 - 389,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223390,FORK PLATFORM 2.2.3 - 390,7/10/2023,No,item 10,multi 1,multi 3,multi 5
223391,FORK PLATFORM 2.2.3 - 391,7/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223392,FORK PLATFORM 2.2.3 - 392,6/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223393,FORK PLATFORM 2.2.3 - 393,7/10/2023,No,item 3,multi 1,multi 3,multi 5
223394,FORK PLATFORM 2.2.3 - 394,7/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223395,FORK PLATFORM 2.2.3 - 395,6/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223396,FORK PLATFORM 2.2.3 - 396,7/10/2023,No,item 6,multi 1,multi 3,multi 5
223397,FORK PLATFORM 2.2.3 - 397,7/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223398,FORK PLATFORM 2.2.3 - 398,6/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223399,FORK PLATFORM 2.2.3 - 399,7/10/2023,No,item 9,multi 1,multi 3,multi 5
223400,FORK PLATFORM 2.2.3 - 400,7/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223401,FORK PLATFORM 2.2.3 - 401,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223402,FORK PLATFORM 2.2.3 - 402,7/10/2023,No,item 2,multi 1,multi 3,multi 5
223403,FORK PLATFORM 2.2.3 - 403,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223404,FORK PLATFORM 2.2.3 - 404,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223405,FORK PLATFORM 2.2.3 - 405,7/10/2023,No,item 5,multi 1,multi 3,multi 5
223406,FORK PLATFORM 2.2.3 - 406,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223407,FORK PLATFORM 2.2.3 - 407,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223408,FORK PLATFORM 2.2.3 - 408,7/10/2023,No,item 8,multi 1,multi 3,multi 5
223409,FORK PLATFORM 2.2.3 - 409,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223410,FORK PLATFORM 2.2.3 - 410,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223411,FORK PLATFORM 2.2.3 - 411,7/10/2023,No,item 1,multi 1,multi 3,multi 5
223412,FORK PLATFORM 2.2.3 - 412,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223413,FORK PLATFORM 2.2.3 - 413,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223414,FORK PLATFORM 2.2.3 - 414,7/10/2023,No,item 4,multi 1,multi 3,multi 5
223415,FORK PLATFORM 2.2.3 - 415,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223416,FORK PLATFORM 2.2.3 - 416,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223417,FORK PLATFORM 2.2.3 - 417,7/10/2023,No,item 7,multi 1,multi 3,multi 5
223418,FORK PLATFORM 2.2.3 - 418,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223419,FORK PLATFORM 2.2.3 - 419,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223420,FORK PLATFORM 2.2.3 - 420,7/10/2023,No,item 10,multi 1,multi 3,multi 5
223421,FORK PLATFORM 2.2.3 - 421,7/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223422,FORK PLATFORM 2.2.3 - 422,6/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223423,FORK PLATFORM 2.2.3 - 423,7/10/2023,No,item 3,multi 1,multi 3,multi 5
223424,FORK PLATFORM 2.2.3 - 424,7/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223425,FORK PLATFORM 2.2.3 - 425,6/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223426,FORK PLATFORM 2.2.3 - 426,7/10/2023,No,item 6,multi 1,multi 3,multi 5
223427,FORK PLATFORM 2.2.3 - 427,7/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223428,FORK PLATFORM 2.2.3 - 428,6/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223429,FORK PLATFORM 2.2.3 - 429,7/10/2023,No,item 9,multi 1,multi 3,multi 5
223430,FORK PLATFORM 2.2.3 - 430,7/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223431,FORK PLATFORM 2.2.3 - 431,6/11/2023,No,item 1,multi 1,multi 3,multi 5
223432,FORK PLATFORM 2.2.3 - 432,7/10/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223433,FORK PLATFORM 2.2.3 - 433,7/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223434,FORK PLATFORM 2.2.3 - 434,6/11/2023,No,item 4,multi 1,multi 3,multi 5
223435,FORK PLATFORM 2.2.3 - 435,7/10/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223436,FORK PLATFORM 2.2.3 - 436,7/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223437,FORK PLATFORM 2.2.3 - 437,6/11/2023,No,item 7,multi 1,multi 3,multi 5
223438,FORK PLATFORM 2.2.3 - 438,7/10/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223439,FORK PLATFORM 2.2.3 - 439,7/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223440,FORK PLATFORM 2.2.3 - 440,6/11/2023,No,item 10,multi 1,multi 3,multi 5
223441,FORK PLATFORM 2.2.3 - 441,7/10/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223442,FORK PLATFORM 2.2.3 - 442,7/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223443,FORK PLATFORM 2.2.3 - 443,6/11/2023,No,item 3,multi 1,multi 3,multi 5
223444,FORK PLATFORM 2.2.3 - 444,7/10/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223445,FORK PLATFORM 2.2.3 - 445,7/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223446,FORK PLATFORM 2.2.3 - 446,6/11/2023,No,item 6,multi 1,multi 3,multi 5
223447,FORK PLATFORM 2.2.3 - 447,7/10/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223448,FORK PLATFORM 2.2.3 - 448,7/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223449,FORK PLATFORM 2.2.3 - 449,6/11/2023,No,item 9,multi 1,multi 3,multi 5
223450,FORK PLATFORM 2.2.3 - 450,7/10/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223451,FORK PLATFORM 2.2.3 - 451,7/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223452,FORK PLATFORM 2.2.3 - 452,6/11/2023,No,item 2,multi 1,multi 3,multi 5
223453,FORK PLATFORM 2.2.3 - 453,7/10/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223454,FORK PLATFORM 2.2.3 - 454,7/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223455,FORK PLATFORM 2.2.3 - 455,6/11/2023,No,item 5,multi 1,multi 3,multi 5
223456,FORK PLATFORM 2.2.3 - 456,7/10/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223457,FORK PLATFORM 2.2.3 - 457,7/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
223458,FORK PLATFORM 2.2.3 - 458,6/11/2023,No,item 8,multi 1,multi 3,multi 5
223459,FORK PLATFORM 2.2.3 - 459,7/10/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
223460,FORK PLATFORM 2.2.3 - 460,7/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
223461,FORK PLATFORM 2.2.3 - 461,6/11/2023,No,item 1,multi 1,multi 3,multi 5
223462,FORK PLATFORM 2.2.3 - 462,7/10/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
223463,FORK PLATFORM 2.2.3 - 463,7/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
223464,FORK PLATFORM 2.2.3 - 464,6/11/2023,No,item 4,multi 1,multi 3,multi 5
223465,FORK PLATFORM 2.2.3 - 465,7/10/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
223466,FORK PLATFORM 2.2.3 - 466,7/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
223467,FORK PLATFORM 2.2.3 - 467,6/11/2023,No,item 7,multi 1,multi 3,multi 5
223468,FORK PLATFORM 2.2.3 - 468,7/10/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
223469,FORK PLATFORM 2.2.3 - 469,7/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
223470,FORK PLATFORM 2.2.3 - 470,6/11/2023,No,item 10,multi 1,multi 3,multi 5
223471,FORK PLATFORM 2.2.3 - 471,7/10/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
223472,FORK PLATFORM 2.2.3 - 472,7/11/2023,Yes,item 2,"multi 1,multi 2,multi 3"
223473,FORK PLATFORM 2.2.3 - 473,6/11/2023,No,item 3,multi 1,multi 3,multi 5
223474,FORK PLATFORM 2.2.3 - 474,7/10/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
223475,FORK PLATFORM 2.2.3 - 475,7/11/2023,Yes,item 5,"multi 1,multi 2,multi 3"
223476,FORK PLATFORM 2.2.3 - 476,6/11/2023,No,item 6,multi 1,multi 3,multi 5
223477,FORK PLATFORM 2.2.3 - 477,7/10/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
223478,FORK PLATFORM 2.2.3 - 478,7/11/2023,Yes,item 8,"multi 1,multi 2,multi 3"
223479,FORK PLATFORM 2.2.3 - 479,6/11/2023,No,item 9,multi 1,multi 3,multi 5
223480,FORK PLATFORM 2.2.3 - 480,7/10/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
223481,FORK PLATFORM 2.2.3 - 481,7/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
223482,FORK PLATFORM 2.2.3 - 482,6/11/2023,No,item 2,multi 1,multi 3,multi 5
223483,FORK PLATFORM 2.2.3 - 483,7/10/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
223484,FORK PLATFORM 2.2.3 - 484,7/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
223485,FORK PLATFORM 2.2.3 - 485,6/11/2023,No,item 5,multi 1,multi 3,multi 5
223486,FORK PLATFORM 2.2.3 - 486,7/10/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
223487,FORK PLATFORM 2.2.3 - 487,7/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
